id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Fusion Beats Women Dark Pink Tunic
7160,Women,Apparel,Topwear,Tunics,Purple,Fall,2011,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Mother Earth Women Printed Maroon Kurta
12197,Men,Apparel,Topwear,Tshirts,Orange,Summer,2013,Casual,Basics Men Orange Polo T-shirt
31315,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,W Women Brown Kurta
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Crystal Benetton Green T-shirt
47153,Girls,Apparel,Bottomwear,Capris,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Capris
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,ADIDAS Men Solid Grey Track Pant
51036,Women,Apparel,Loungewear and Nightwear,Nightdress,Lime Green,Summer,2017,Casual,Enamor Women Lavender Nightdress
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012,Casual,Jealous 21 Women Teal Shirt
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Striped Grey Trousers
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top
15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2013,Casual,Arrow Men Yellow Polo T-shirt
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Green and Blue T-shirt
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Shirt
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,2012,Casual,ONLY Women Orange Trousers
24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Vishudh Women Brown Printed Kurta
40144,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Pink Top
59069,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Peri Peri Women White Bra
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,s.Oliver Women Grey Shirt
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys United Red T-shirt
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Classic Polo Men Stripes Black Tshirts
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Little Miss Women Printed Rust T-shirt
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls White I love Shopping Top
6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,UCB Men Logo Chest Green Shirt
34693,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Casual,Allen Solly Kids Girls Poplin Pink Shorts
7194,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Jealous 21 Women's BFF Printed White Top
51204,Women,Apparel,Innerwear,Bra,Peach,Summer,2017,Casual,Enamor Women Peach Bra
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Dark Brown Kurta
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Leggings
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's I Want You Black T-shirt
24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Locomotive Men Checked Green Shirt
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010,Sports,Reebok Men trackpant- male Track Pants
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Marvel Comics Men's Comic Poses Navy T-shirt
22392,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,ADIDAS Women Whalf Striper White Top
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Aneri Women Ashna Blue Kurta
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Lee Women Katie Navy Blue Top
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Flying Machine Women This & That Grey Tshirt
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Printed Navy Blue T-shirt
16395,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Check Black Shirts
51452,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White & Pink Top
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014,Formal,Arrow Men Navy Blue Solid Trousers
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Creative designs Black T-shirt
30465,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Indigo Nation Men Reversible Bling Maroon Shirt
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Men Grey T-shirt
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Men Puma runhard tee Grey Tshirts
25385,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Levis Men Navy Blue Briefs
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,ADIDAS Men Navy Blue Sweatshirt
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Gini and Jony Boys Check Red Shirt
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,2012,Casual,Urban Yoga Women Printed Rust T-shirt
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Peter England Men Stripes Charcoal Trouser
30498,Women,Apparel,Innerwear,Bra,Brown,Summer,2012,Casual,Lovable Women Fiona Brown Bra
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Price catch Blue Shirts
25378,Men,Apparel,Innerwear,Innerwear Vests,Beige,Summer,2016,Casual,Levis Men Beige Innerwear T-shirt
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,ADIDAS Men Bayern Munchen Red Jersey
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,DC Comics Lantern Arrow All Over Green T-shirt
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt
3991,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Mr.Men Men's Wave Rider White T-shirt
29787,Men,Apparel,Topwear,Tshirts,White,Summer,2013,Casual,Basics Men White T-shirt
13428,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
19112,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016,Casual,Campbell Men Pack of 3 Solid Tshirts
32599,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top
39171,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aneri Women Pink & White Kurta
57932,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt
40985,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys United White T-shirt
59094,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Peri Peri Women Black Bra
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Scul Navy Blue Shirt
13870,Men,Apparel,Topwear,Shirts,Beige,Fall,2011,Casual,Scullers Men Stripes Beige Shirts
19576,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women White Top
7955,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Foundation Grey Polo T-shirt
27279,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Mother Earth Women Blue Kurta
6887,Women,Apparel,Topwear,Jackets,Blue,Summer,2011,Casual,Forever New Women Indigo Wash Blue Jacket
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Scullers For Her Women Printed Navy Blue Shirt
6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt
28003,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Jockey ZONE Men Zone White Brief US18
19744,Men,Apparel,Topwear,Jackets,Green,Fall,2011,Casual,ADIDAS Originals Men Solid Green Jacket
18696,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Ultimate Duo Dry Cotton Stretch Bikini Briefs
11529,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters
1890,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens Essentials Red T-shirt
15189,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Arrow Sport Men Solid Green Polo Tshirts
39185,Women,Apparel,Topwear,Kurtas,Khaki,Summer,2012,Ethnic,Aneri Women Khaki Kurta
59060,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Global Desi Women Multi Coloured Kurta
4718,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Girl's Summer Fun Fair Yellow Teen Kidswear
56814,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti
13884,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts
19582,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Printed Grey TShirt
26951,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Jealous 21 Women Printed Teal T-shirt
27883,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Scullers For Her Women Pink Shirt
30834,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta
42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown & Orange Kurta
12358,Men,Apparel,Topwear,Shirts,Cream,Fall,2011,Formal,Reid & Taylor Men Solid Cream Shirts
9235,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Plain Blue Shirts
53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Blue T-shirt
54915,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Do u speak Cream Men T-shirt
50589,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs
9651,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Checks Green Shirts
8783,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Bling PC Red Shirt
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear
38601,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Printed Red T-shirt
10857,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Rider Striper Polo White T-Shirts
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Reglur Black Trousers
59404,Women,Apparel,Topwear,Tops,Blue,Fall,2012,Casual,Tokyo Talkies Women Blue Top
3965,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Jealous 21 Women White Sleeveless Top
29773,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Men Green Striped Shirt
9463,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Shirt
20251,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Heavy Grey Tshirt
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts
5433,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Nike Men's Speed Fury Red T-shirt
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012,Casual,U.S. Polo Assn. Men Striped Blue Shirt
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Scullers For Her Navy Blue T-shirt
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Gini and Jony Boys Solid Black Jeans
13241,Men,Apparel,Topwear,Jackets,White,Fall,2011,Casual,Palm Tree Kids Boys Solid White Jackets
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,French Connection Women Off White Top
7156,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Black Check Shirt
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Locomotive Men Printed Brown TShirt
6084,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Men's Johny Collar With Two Tone White T-shirt
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Solid Grey Sweatshirt
31323,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Printed Red Kurta
57131,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Elle Women Teal Top
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Mumbai Slang Women Pink & Black Kurti
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Lee Women Check Red Shirts
52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015,Casual,Red Rose White & Green Nightdress
34235,Men,Apparel,Topwear,Tshirts,Cream,Summer,2013,Casual,Proline Men Cream-Coloured Polo T-Shirt
7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's Encourage Blue T-shirt
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Players Men Check Blue Shirt
2040,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Fire White Polo T-shirt
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,Scullers Men Grey Trousers
3192,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Men's Prism Black T-shirt
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans
36562,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jack & Jones Men Dino White T-shirt
11172,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Scullers Men Stripes Red Sweaters
25347,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Levi's Men White Brief
39718,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Arrow Woman Beige Top
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Basics Men Navy Shirt
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012,Casual,Sepia Women Brown Tunic
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Top
50542,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Chromozome Men Red Briefs
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt
28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Sports,Urban Yoga Women Blue Capris
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Peter England Men Stripes Blue Shirt
7700,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top
27410,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018,Casual,Jockey Women Assorted Lounge Pants
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Blue Polo T-shirt
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011,Casual,Indigo Nation Men Plain Orange Shirts
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Graphic White TShirt
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual,Puma Women Solid Pink Sweatshirts
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Sepia Women Purple Top
24053,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011,Casual,Locomotive Men Printed Charcoal T-shirt
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys
17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt
23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011,Casual,Arrow Woman Brown Jeggings
51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Tonga Women Olive Top
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Deni Yo Men White Jeans
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010,Sports,Nike Men Black Sweatshirt
31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mark Taylor Men Printed Blue T-shirt
3354,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's I Give 100 Percent Work White T-shirt
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Blue Shirts
56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Black Jeans
14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Men Stripes Blue Polo Tshirts
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Men Pink Shirt
45632,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Park Avenue Men Grey Melange Briefs
51000,Women,Apparel,Innerwear,Bra,Maroon,Summer,2018,Casual,Enamor Maroon Bra FB06
6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Lee Women's Rihana Purple T-shirt
17615,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Doodle Boys living Upto White Tshirt
3730,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,CSK Mens Fangear Yellow Jersey
26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Striped Grey Trousers
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Reid & Taylor Men White Shirt
54572,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Sushilas Women Multi Coloured Kurta
51232,Women,Apparel,Topwear,Kurtas,Green,Fall,2012,Ethnic,Satya Paul Women Green Printed Kaftan
9804,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,John Miller Men Black Checks Shirts
6070,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Young Pigment Blue T-shirt
26360,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Arrow Woman Grey T-shirt
12155,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2011,Ethnic,Aurelia Women Solid Beige Leggings
3502,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Women's Black T-shirt
10602,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports,Nike Men Football Soccer Red Jerseys
20097,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Diva Women Printed White Kurta
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual,Urban Yoga Women Solid Pink Sweatshirts
21145,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,s.Oliver Women Printed Black Shirt
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear
1609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2010,Sports,Reebok Women Boat-Neck Wildberry Sweatshirt
59403,Women,Apparel,Topwear,Tshirts,White,Fall,2012,Casual,Tokyo Talkies Women White T-shirt
29774,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Wrangler Men Purple Striped Shirt
3962,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Jealous 21 Women Black Shimmery Falling Neck Top
9464,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men  White Shirt
17249,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Printed Limoges Blue Tshirt
29546,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Classic Polo Men Black T-shirt
9656,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Indigo Nation Men Bling Technification Red Black Shirts
18201,Men,Apparel,Topwear,Jackets,Olive,Fall,2011,Casual,Nike Men Casual Olive Jacket
4975,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear
38606,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Men Printed Boxed White T-shirt
10850,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Men Famous Filafil Blue T-Shirts
26956,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Jealous 21 Women Black Top
51038,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017,Casual,Enamor Women Lupine Coloured Briefs
30833,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Women Beige Kurta
27884,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Scullers For Her Blue Shirt
3708,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Classic Polo Men's Navy Grey Stripe T-shirt
10408,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Tops
1863,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men Night Wolf T-shirt
39182,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012,Ethnic,Aneri Women Magenta & Black Kurta
41098,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Allen Solly Woman Cream Top
56813,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti
59067,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Peri Peri Women Black Bra
15348,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Men Special Edition 3 Star Polo Black Tshirts
12951,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt
6048,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,UCB Men Ben Logo Black Shirt
13883,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Check Purple Shirts
19585,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Top
28004,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Jockey ZONE Men Black Modern Trunks US19
27870,Women,Apparel,Topwear,Shirts,White,Fall,2012,Smart Casual,Scullers For Her Women White Striped Shirt
8314,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Locomotive Men Check Lafayette Blue Shirts
18691,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual,Hanes Men Black Modern Duo Dry Cotton Stretch Trunks
